N1	N2	P1	P2	N	P	FC
Pdzrn3	1	1.11711669470811	2.01371524035931	2.27110618516224	1.05855834735406	2.14241071276077	1.01713428737721
Pea15a	14.928111107399	14.9693637090887	7.23106836310842	5.86702431166912	14.9487374082438	6.54904633738877	-1.19066689357928
Pebp1	352.141062013811	357.656080977749	109.747480599582	92.3583181965977	354.89857149578	101.05289939809	-1.81229605146011
Pecam1	79.1054588591476	79.2706006564876	44.4848003097556	38.3249168746128	79.1880297578176	41.4048585921842	-0.935482297147596
Pecr	70.7168526175276	74.1318638608303	81.7385322564028	74.094839290918	72.4243582391789	77.9166857736604	0.105457317288498
Pef1	48.978636443007	49.6446659128285	31.3041187364947	26.6854976756563	49.3116511779177	28.9948082060755	-0.766133966417385
Peg10	1.84910137584096	1.42990936922638	2.28831277313558	2.46036503392576	1.63950537253367	2.37433890353067	0.534265244791937
Peg3	9.87690734900417	10.5455815980446	5.03428810089827	3.87980639965216	10.2112444735244	4.45704725027521	-1.19599854177925
Peli1	36.395727080577	42.003587721025	62.2421074292877	74.7572452615903	39.199657400801	68.499676345439	0.805256126035563
Peli2	3.78840281879612	3.30666541633601	2.19678026221015	1.60870021448992	3.54753411756607	1.90274023835004	-0.89873794046199
Pelo	8.65920644296256	8.08792486968673	9.79397866902026	9.74683071132127	8.37356565632464	9.77040469017077	0.222576233609728
Pelp1	44.1980328859547	45.9358384863976	45.4001254190098	45.7060119763901	45.0669356861761	45.5530686976999	0.0154788871967515
Pemt	15.9654118792122	15.9077417326435	217.938908513432	196.639943865297	15.9365768059279	207.289426189365	3.70123285135897
Penk	3.92370291946741	4.2003587721025	5.12582061182369	2.64962388268928	4.06203084578495	3.88772224725648	-0.0632760437020643
Peo1	36.5761272148054	37.177643599886	32.2194438457489	35.1075164456329	36.8768854073457	33.6634801456909	-0.131532481188542
Pepd	57.0515424497273	56.1239427421355	37.8029270121997	39.9336170891027	56.5877425959314	38.8682720506512	-0.541896614573155
Per1	9.29060691276191	7.59639352401516	7.41413338495926	8.70590704312191	8.44350021838854	8.06002021404059	-0.0670577292925341
Per2	1	1	1	2.46036503392576	1	1.73018251696288	0.790924235797327
Per3	4.37470325503838	5.09405212786899	4.57662554627115	3.02814158021632	4.73437769145368	3.80238356324373	-0.316270733277769
Perp	48.527636107436	47.9913332046605	41.0065648945895	42.961758669319	48.2594846560482	41.9841617819543	-0.200967325299332
Pes1	231.588672315691	234.95198323101	146.177419947901	131.440270466265	233.270327773351	138.808845207083	-0.748903304124202
Pet112l	22.1892165100916	23.9956666023302	14.7367342589931	22.7110618516224	23.0924415562109	18.7238980553077	-0.3025399016025
Pex1	13.7104102013574	13.0032383264024	10.4347062454982	11.5447897745747	13.3568242638799	10.9897480100365	-0.281418725191469
Pex10	5.72770426175128	4.87062878892737	1.92218272943388	1.70332963887168	5.29916652533932	1.81275618415278	-1.54758056898603
Pex11a	8.38860624161998	6.5686461648837	7.78026342866096	3.59591812650688	7.47862620325184	5.68809077758392	-0.394828787106877
Pex11b	26.0678193960019	30.7430514383672	26.7274931902235	15.2353373254633	28.4054354171846	20.9814152578434	-0.437055022528233
Pex11c	1.21770090604161	1.11711669470811	1	1	1.16740880037486	1	-0.223309848961807
Pex12	30.5778227517115	30.7430514383672	56.0178966863589	54.2226601707484	30.6604370950394	55.1202784285537	0.846204911336101
Pex13	105.714478657835	103.891852607854	160.639556674117	157.179473898103	104.803165632844	158.90951528611	0.600523219024049
Pex14	24.3089180872751	24.8893599580967	9.24478360346773	9.46294243817599	24.5991390226859	9.35386302082186	-1.39497361467322
Pex16	12.1770090604161	14.2990936922638	9.61091364716942	10.0307189844666	13.23805137634	9.82081631581799	-0.43077592211701
Pex19	63.0949469463783	60.7264635243329	61.0521847872572	59.0487608142182	61.9107052353556	60.0504728007377	-0.0440132884838249
Pex26	3.56290265101064	3.35135008412433	4.759690568122	2.365735609544	3.45712636756749	3.562713088833	0.0434029664621152
Pex3	20.5656153020361	21.5826945417607	32.677106400376	32.1740042897984	21.0741549218984	32.4255553450872	0.621656503448515
Pex5	20.1146149664651	20.4208931792643	7.41413338495926	10.1253484088483	20.2677540728647	8.76974089690379	-1.20858010473914
Pex6	7.98270593960611	7.73044752738013	4.11896299164404	5.86702431166912	7.85657673349312	4.99299365165658	-0.653995766159291
Pex7	35.6741265436635	36.775481589791	35.697679260915	40.217505362248	36.2248040667273	37.9575923115815	0.0674105971252654
Pfas	151.265512550502	143.571837603887	86.6812878463756	77.5014985686614	147.418675077194	82.0913932075185	-0.844616420312832
Pfdn1	154.55781500017	158.496516645187	220.410286308419	216.322864136703	156.527165822679	218.366575222561	0.48033898022757
Pfdn2	70.8070526846418	76.3660972502465	90.7087183270942	91.4120239527801	73.5865749674441	91.0603711399372	0.307380752434748
Pfdn4	24.3089180872751	26.7661160052064	58.4892744813453	87.2483292799827	25.5375170462407	72.868801880664	1.51268300793545
Pfdn5	114.824685436368	115.1970735583	190.479155235805	197.302349835969	115.010879497334	193.890752535887	0.753473656997298
Pfkfb1	10.733807986589	9.96468091679636	9.51938113624399	8.89516589188543	10.3492444516927	9.20727351406471	-0.168679537966302
Pfkfb2	11.4554085235026	11.841436963906	18.6726322287863	18.2634789056797	11.6484227437043	18.468055567233	0.664897358548028
Pfkfb3	1	1.02774735913146	2.28831277313558	2.08184733639872	1.01387367956573	2.18508005476715	1.1078082212639
Pfkfb4	3.47270258389644	3.75351209421925	1.46452017480677	1.79795906325344	3.61310733905785	1.6312396190301	-1.14727139472478
Pfkl	73.5581547316247	76.7235745925531	10.8008362891999	7.66498337492255	75.1408646620889	9.23290983206124	-3.02474041490565
Pfkm	22.9559170805622	19.3037764845562	7.87179593958638	8.98979531626719	21.1298467825592	8.43079562792679	-1.32554161380546
Pfkp	119.785689127649	118.41436963906	50.3428810089827	46.7469356445894	119.100029383354	48.544908326786	-1.29478187871259
Pfn1	489.154963960271	494.43584907781	173.454108203677	132.575823558846	491.79540651904	153.014965881261	-1.68438549490882
Pfn2	26.112919429559	22.3870185619506	27.5512857885523	29.9028981046361	24.2499689957548	28.7270919465942	0.244429052970357
Pfn4	1.75890130872677	1.11711669470811	2.65444281683727	3.59591812650688	1.43800900171744	3.12518047167207	1.11986679749981
Pga5	4.60020342282386	2.81513407066444	3.5697679260915	4.731471219088	3.70766874674415	4.15061957258975	0.162814351557768
Pgam1	1084.88130721596	1080.0284204438	740.406480875747	671.58502483735	1082.45486382988	705.995752856549	-0.616575459110727
Pgam2	8.43370627517708	9.20504156439484	8.23792598328807	4.54221237032448	8.81937391978596	6.39006917680627	-0.464844694261819
Pgam5	111.983383322271	114.750226880417	80.5486096143723	74.2840981396815	113.366805101344	77.4163538770269	-0.550288000135245
Pgap1	15.9654118792122	15.1034177124537	16.2012544337999	14.9514490523181	15.5344147958329	15.576351743059	0.00388947423478347
Pgap2	12.2221090939732	11.4392749538111	8.97018607069146	4.06906524841568	11.8306920238921	6.51962565955357	-0.859673429035724
Pgbd1	1.71380127516967	2.85981873845277	2.28831277313558	1.51407079010816	2.28681000681122	1.90119178162187	-0.26643243810633
Pgbd5	5.81790432886547	6.92612350719029	4.94275558997284	3.02814158021632	6.37201391802788	3.98544858509458	-0.67700730110779
Pgc	1	1	1	1	1	1	0
Pgd	112.208883490057	118.68247764579	48.1461007467725	41.2584290304473	115.445680567923	44.7022648886099	-1.36879436120974
Pgf	2.07460154362645	2.3682873927812	1.64758519665761	2.27110618516224	2.22144446820382	1.95934569090993	-0.18112611986321
Pggt1b	15.875211812098	13.3160310009207	11.1669663329016	10.8823838039024	14.5956214065094	11.024675068402	-0.404799499002475
Pgk1	433.230922349471	438.490645006828	426.999163467098	432.83498712217	435.860783678149	429.917075294634	-0.0198089919679791
Pgls	40.0488297987018	41.3333177042001	15.5605268573219	10.8823838039024	40.691073751451	13.2214553306122	-1.6218313626452
Pgm1	25.2560187919741	25.2915219681916	19.3133598052643	18.0742200569161	25.2737703800829	18.6937899310902	-0.435081816777743
Pgm2	32.4720241611096	34.8987255426814	16.018189411949	15.7084844473721	33.6853748518955	15.8633369296606	-1.08642607292351
Pgm2l1	9.87690734900417	9.51783423891311	17.8488396304575	22.2379147297136	9.69737079395864	20.0433771800855	1.04746006006029
Pgm3	20.6107153355932	18.2313444576364	22.3339326658032	22.4271735784771	19.4210298966148	22.3805531221402	0.204625983250867
Pgp	49.429636778578	52.2363766445513	17.4827095867558	15.8031138717539	50.8330067115646	16.6429117292549	-1.61085770744389
Pgpep1	17.3184128859251	17.0248584273516	12.2653564640067	8.13813049683136	17.1716356566384	10.201743480419	-0.751211737292111
Pgrmc1	145.808408490094	155.011112557698	139.953209204972	141.94413657264	150.409760523896	140.948672888806	-0.0937282965171322
Pgrmc2	14.2967106375996	12.6904456518841	18.9472297615626	22.6164324272406	13.4935781447419	20.7818310944016	0.623049812118084
Pgs1	94.7551705034601	80.2536633478307	37.436796968498	32.5525219873254	87.5044169256454	34.9946594779117	-1.32222107142937
Phactr1	1	1	1	1	1	1	0
Phactr2	2.61580194631161	2.3682873927812	2.83750783868811	2.27110618516224	2.4920446695464	2.55430701192518	0.0356020097978305
Phactr3	2.6609019798687	2.3682873927812	2.01371524035931	1.4194413657264	2.51459468632495	1.71657830304285	-0.550790210255012
Phactr4	10.9142081208174	12.1989143062126	16.7504494993524	20.0614379689331	11.556561213515	18.4059437341428	0.671459552060417
Phax	93.0864692618475	100.674556527095	91.3494459035722	84.1255582753846	96.8805128944713	87.7375020894784	-0.143012869792516
Phb	552.565611141548	551.051323165617	395.695044730604	369.811790483918	551.808467153583	382.753417607261	-0.527752334494187
Phb2	341.768054295679	344.161311305675	148.923395275663	124.437693062014	342.964682800677	136.680544168839	-1.32725212407527
Phc1	213.548658892853	221.814690901243	129.152372915772	122.166586876852	217.681674897048	125.659479896312	-0.7927004482935
Phc2	7.35130546980676	6.30053815815375	6.7734058084813	8.04350107244959	6.82592181398025	7.40845344046545	0.118148513134616
Phc3	7.57680563759224	7.64107819180348	5.49195065552538	6.81331855548672	7.60894191469786	6.15263460550605	-0.30649153330807
Phex	1	1	1.1899226420305	1.13555309258112	1	1.16273786730581	0.217525886008245
Phf1	2.34520174496903	1.60864804037968	1.37298766388135	1	1.97692489267435	1.18649383194067	-0.736553460627165
Phf10	15.7399117114267	15.9524264004318	22.1508676439524	24.4143914904941	15.8461690559293	23.2826295672232	0.555119908190824
Phf11	5.14140382550902	5.45152947017558	124.758812391352	123.302139969433	5.2964666478423	124.030476180392	4.54952060901663
Phf12	32.201423959767	33.2453928345134	36.3384068373929	40.217505362248	32.7234083971402	38.2779560998205	0.226190773343223
Phf13	14.7026109396135	16.8461197561983	18.3065021850846	20.7238439396054	15.7743653479059	19.515173062345	0.307014294547473
Phf14	12.9437096308867	13.0479229941907	21.8762701111761	22.9003207003859	12.9958163125387	22.388295405781	0.784697431469213
Phf15	10.5985078859177	9.74125757785473	8.14639347236265	7.57035395054079	10.1698827318862	7.85837371145172	-0.372000360594081
Phf16	10.733807986589	10.2774735913146	3.47823541516607	1.79795906325344	10.5056407889518	2.63809723920976	-1.99359451367589
Phf17	215.533060369365	212.073433323388	407.77733617276	495.858183760422	213.803246846376	451.817759966591	1.079457218832
Phf19	4.0590030201387	4.78125945335072	1.92218272943388	1.13555309258112	4.42013123674471	1.5288679110075	-1.53162543672983
Phf2	1	1	1	1	1	1	0
Phf20	76.5347569463931	76.9916825992831	84.7591051169417	96.6166422937769	76.7632197728381	90.6878737053593	0.240494428719331
Phf20l1	9.24550687920482	10.5902662658329	14.6452017480677	15.8977432961357	9.91788657251886	15.2714725221017	0.622734546963478
Phf21a	5.09630379195192	4.95999812450402	3.11210537146438	4.2583240971792	5.02815095822797	3.68521473432179	-0.448279277502738
Phf21b	1	1	1.28145515295592	1.60870021448992	1	1.44507768372292	0.531147050448692
Phf23	57.8182430201979	56.883582094537	59.3130670796741	66.1459676428502	57.3509125573675	62.7295173612622	0.129328020318794
Phf3	55.5632413423431	58.7156534738583	114.324106145853	112.419756165531	57.1394474081007	113.371931155692	0.988504509987116
Phf5a	264.601896879486	256.087831094888	330.706961973553	322.402448868656	260.344863987187	326.554705421105	0.326900750694035
Phf6	51.0081379530763	48.4381798825437	44.7593978425319	44.7597177325724	49.72315891781	44.7595577875522	-0.151722170934204
Phf7	10.5534078523606	10.9924282759278	11.9907589312304	10.5038661063754	10.7729180641442	11.2473125188029	0.0621712327306136
Phf8	11.3201084228313	12.1989143062126	14.3706042152914	16.4655198424262	11.7595113645219	15.4180620288588	0.390793323265651
Phgdh	161.007119798835	166.852549521604	96.4752665153959	82.3275992121311	163.929834660219	89.4014328637635	-0.874708584601424
Phip	50.2865374161628	50.6277286041716	71.7614885655316	78.0692751149519	50.4571330101672	74.9153818402418	0.570203733099513
Phka1	7.30620543624966	4.15567410431418	4.66815805719657	3.59591812650688	5.73093977028192	4.13203809185173	-0.47191818024906
Phka2	7.75720577182063	9.02630289324154	7.23106836310842	5.77239488728736	8.39175433253109	6.50173162519789	-0.368148437324847
Phkb	12.7182094631013	12.6904456518841	11.1669663329016	11.6394191989565	12.7043275574927	11.403192765929	-0.155882195924188
Phkg1	5.4571040604087	4.95999812450402	2.56291030591184	4.63684179470624	5.20855109245636	3.59987605030904	-0.532934868369438
Phkg2	3.11190231543967	3.8428814297959	6.22421074292877	3.97443582403392	3.47739187261779	5.09932328348134	0.552300148138163
Phlda1	1.21770090604161	1	2.10524775128473	4.63684179470624	1.10885045302081	3.37104477299548	1.60413098167362
Phlda2	73.1522544296108	73.0147471661222	88.8780681085858	77.4068691442796	73.0835007978665	83.1424686264327	0.186039841758562
Phlda3	71.1678529530985	74.8915032132318	16.2012544337999	15.3299667498451	73.0296780831652	15.7656105918225	-2.21170182540522
Phldb1	4.14920308725289	3.35135008412433	2.56291030591184	2.08184733639872	3.75027658568861	2.32237882115528	-0.691393678829929
Phldb2	1.12750083892742	1.34054003364973	6.7734058084813	6.43480085795968	1.23402043628858	6.60410333322049	2.41999640723925
Phlpp1	3.96880295302451	3.26198074854769	3.66130043701692	4.35295352156096	3.6153918507861	4.00712697928894	0.148416206363084
Phlpp2	1	2.0108100504746	2.19678026221015	2.46036503392576	1.5054050252373	2.32857264806796	0.629294200347817
Phospho2	16.77721248324	16.5780117494684	23.9815178624608	20.9131027883689	16.6776121163542	22.4473103254149	0.428629849217748
Phox2a	1.3530010067129	1.02774735913146	1	1	1.19037418292218	1	-0.251415142433887
Phpt1	17.9047133221674	18.0972904542714	30.6633911600167	27.5371624950921	18.0010018882194	29.1002768275544	0.692955672004246
Phrf1	32.3367240604383	32.3516994787469	33.6839640205557	35.2021458700147	32.3442117695926	34.4430549452852	0.0907055544079771
Phtf1	14.0261104362571	10.188104255738	12.0822914421558	12.207195745247	12.1071073459975	12.1447435937014	0.00447781669487668
Phtf2	33.2838247651373	35.3008875527763	41.7388249819929	45.8952708251536	34.2923561589568	43.8170479035732	0.353605256205581
Phyh	25.0756186577457	23.8169279311769	32.8601714222269	41.4476878792109	24.4462732944613	37.1539296507189	0.603900257329295
Phyhip	1	1.11711669470811	1	1	1.05855834735406	1	-0.0821007923671251
Phyhipl	5.68260422819418	5.36216013459894	3.47823541516607	3.50128870212512	5.52238218139656	3.4897620586456	-0.662162061417539
Pi15	1.17260087248451	1	4.57662554627115	3.97443582403392	1.08630043624226	4.27553068515253	1.97668033852841
Pi4k2a	19.7087146644512	18.454767796578	17.0250470321287	17.4118140862438	19.0817412305146	17.2184305591863	-0.14823917623046
Pi4k2b	15.1536112751845	15.8183723970669	24.3476479061625	30.2814158021632	15.4859918361257	27.3145318541629	0.81870491007908
Pi4ka	21.5578160402922	21.4933252061841	23.7069203296846	27.4425330707104	21.5255706232381	25.5747267001975	0.248667340288766
Pi4kb	13.6653101678003	14.879994373512	7.23106836310842	8.51664819435839	14.2726522706562	7.87385827873341	-0.858110803265105
Pias1	34.3662255705077	33.1113388311484	51.1666736073115	50.1535949223328	33.738782200828	50.6601342648221	0.58644300005717
Pias2	181.302134899529	194.065512204693	209.060254953666	219.256376292538	187.683823552111	214.158315623102	0.190373387391016
Pias3	7.35130546980676	5.89837614805883	4.21049550256946	4.731471219088	6.62484080893279	4.47098336082873	-0.567293611088191
Pias4	23.316717349019	22.8338652398338	6.68187329755588	5.48850661414208	23.0752912944264	6.08518995584898	-1.92297465600928
Pibf1	14.1163105033713	12.7798149874608	11.5330963766033	13.9105253841187	13.448062745416	12.721810880361	-0.0800943159629495
Picalm	43.386232281927	44.8187217916894	103.248672323877	115.258638896984	44.1024770368082	109.25365561043	1.30874996005552
Pick1	19.5283145302229	19.9293618335927	7.139535852183	6.34017143357792	19.7288381819078	6.73985364288046	-1.54951683073569
